url,title,total_score,alignment_30,content_quality_20,actionable_20,seo_value_15,redundancy_10,user_value_5,recommendation,justification,consolidate_suggestion,legal_hold,possible_legal_hold,legal_hold_reason,needs_manual_review,review_reasons,dap_visits,dap_pageviews,scored_at
https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building/us-courthouse-los-angeles-ca,"U.S. Courthouse, Los Angeles, CA | GSA",76,28,17,8,12,9,2,Keep,"This is a well-documented historic federal building profile with substantial architectural and historical depth, aligned with GSA's Real Estate/historic preservation line of business, and unique in its content.",,,,,,,367,408,2026-08-17T16:21:59.531Z
https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building/william-kenzo-nakamura-us-courthouse-seattle-washington,"William Kenzo Nakamura U.S. Courthouse, Seattle, Washington | GSA",76,28,16,8,12,10,2,Keep,"Unique, well-documented historic federal building profile aligned with GSA's Real Estate/historic preservation line of business, with moderate traffic and a downloadable poster asset.",,,,,,,419,493,2026-08-17T16:22:25.432Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/gsa-announces-sale-of-former-kefauver-parking-garage-site-in-nashville-06092026,GSA Announces Sale of Former Kefauver Parking Garage Site in Nashville | GSA,76,28,15,8,13,10,2,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. Unique, timely press release announcing a specific $52M federal property sale in Nashville with clear public accountability value aligned to GSA's Real Estate line of business.",,,,,,,395,517,2026-08-17T16:25:21.767Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/strom-thurmond-federal-building-and-courthouse-listed-for-disposition-04092026,"Strom Thurmond Federal Building and Courthouse in Columbia, SC Listed For Disposition | GSA",76,28,14,10,12,10,2,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. Unique, timely press release announcing a specific federal property disposition with quantified taxpayer savings, directly aligned with GSA's Real Estate line of business and portfolio consolidation mandate.",,,,,,,385,452,2026-08-17T16:25:42.248Z
https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building/presidents-guest-house-washington-dc,"President's Guest House (includes Blair House), Washington, DC | GSA",76,28,16,8,12,10,2,Keep,"Unique, well-researched historic building profile aligned with GSA's historic preservation mission, with a downloadable poster and low redundancy, warranting retention despite modest traffic.",,,,,,,340,372,2026-08-17T16:27:25.985Z
https://www.gsa.gov/real-estate/utility-services/learn-about-utility-services,Learn about utility services for your agency | GSA,76,28,14,12,11,10,1,Keep,"This page is well-aligned with GSA's Real Estate/utility services line of business, provides unique statutory authority context, and supports federal agency procurement decisions with regulatory advocacy detail.",,,yes,"Cites statutory authority under 40 U.S.C. § 501, 10 U.S.C. 3201(a), 42 U.S.C. 7251, and references the Federal Acquisition Regulation and Energy Policy Act; legal mandate language warrants a hold flag.",,,122,147,2026-08-17T16:27:37.246Z
https://www.gsa.gov/real-estate/reimbursable-services-program/policy-and-guidance/use-rwas-to-carry-out-abovestandard-ti,Use RWAs to carry out above-standard tenant improvements | GSA,76,28,14,12,11,9,2,Keep,"This page provides unique, policy-specific guidance on using RWAs for above-standard tenant improvements within GSA's Real Estate line of business, with clear criteria, timelines, and a concrete example scenario that federal agency customers need.",,,,,,,474,521,2026-08-17T16:28:33.977Z
https://www.gsa.gov/buy-through-us/products-and-services/professional-services/buy-services/oasis-plus/sellers-guide/marketing-materials,Marketing materials | GSA,76,25,13,15,11,10,2,Keep,"Unique, contractor-facing resource page for OASIS+ sellers with downloadable marketing materials, logo assets, and compliance guidance that directly supports the Acquisition line of business.",,,,,,,882,1147,2026-08-17T16:28:53.791Z
https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building/federal-center-south-buildings-no-1201-1206-seattle-wa,"Federal Center South, Buildings No. 1201 & 1206, Seattle, WA | GSA",76,28,17,8,12,10,1,Keep,"This is a unique, content-rich historic preservation page for a specific GSA-managed historic federal building, directly aligned with GSA's Real Estate/historic preservation line of business, with no duplicate cluster.",,,yes,Historic federal building listed or eligible for National Register of Historic Places; GSA has statutory preservation obligations under the National Historic Preservation Act (Section 110/106).,,,235,275,2026-08-17T16:29:15.858Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/gsa-awards-interim-leasing-support-services-contract-01132026,GSA Awards Interim Leasing Support Services Contract | GSA,76,28,14,10,12,10,2,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. Timely official press release announcing a specific contract award with direct relevance to GSA's real estate leasing line of business; unique content with moderate traffic.",,,,,,,140,218,2026-08-17T16:29:54.770Z
https://www.gsa.gov/directives-library/p120-public-buildings-service-cost-and-schedule-management-policy-1,"P-120, Public Buildings Service Cost and Schedule Management Policy | GSA",76,28,14,12,10,10,2,Keep,"This is an official GSA Order (PBS 1000.6B) governing cost and schedule management policy for PBS design and construction projects—a unique, authoritative directive aligned with the Real Estate line of business with a downloadable policy document.",,,yes,Official GSA Order/directive with statutory and Executive Order compliance requirements; likely subject to records retention and administrative law obligations.,,,466,611,2026-08-17T16:29:58.661Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/excess-federal-property-in-battle-creek-michigan-listed-for-accelerated-dispos-02182026,"Excess Federal Property in Battle Creek, Michigan, Listed for Accelerated Disposition | GSA",76,28,14,10,12,10,2,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. Unique, timely press release announcing a specific federal property disposition with taxpayer savings figures, directly aligned with GSA's Real Estate line of business and newsroom function.",,,,,,,151,168,2026-08-17T16:32:24.180Z
https://www.gsa.gov/blog/2025/05/22/practitioners-perspective-the-value-of-industry-days-formsbased-rfis,Practitioner’s Perspective: The Value of Industry Days & Forms-Based RFIs | GSA,76,28,14,12,11,9,2,Keep,"Unique, timely acquisition policy blog post from senior GSA officials on FAR deviation implementation with actionable guidance for federal acquisition workforce, well-aligned to the Acquisition line of business.",,,,,,,397,710,2026-08-17T16:32:27.451Z
https://www.gsa.gov/policy-regulations/policy/information-technology-policy/it-governance-data-transparency,IT governance & data transparency | GSA,76,28,14,12,11,10,1,Keep,"This page describes a unique GSA Technology line-of-business function covering CPIC/Folio, the Federal IT Dashboard, and SHARE IT Act PMO—content not duplicated elsewhere and relevant to federal agency partners and oversight bodies.",,,yes,"References statutory mandates including FITARA, the Clinger-Cohen Act of 1996, and the SHARE IT Act, all of which impose federal IT governance and reporting obligations that may require a public-facing presence.",,,134,227,2026-08-17T16:34:02.276Z
https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building/walter-e-hoffman-us-courthouse-norfolk-va,"Walter E. Hoffman U.S. Courthouse, Norfolk, VA | GSA",76,28,16,8,12,10,2,Keep,"Unique, well-documented historic federal building profile aligned with GSA's historic preservation mission under the Real Estate line of business, with low but nonzero traffic and no duplicate cluster.",,,yes,National Register of Historic Places listing and federal historic preservation obligations under NHPA Section 106 may create a legal/statutory requirement to maintain documentation of this federally owned historic property.,,,202,208,2026-08-17T16:34:35.450Z
https://www.gsa.gov/technology/government-it-initiatives/digital-experience/resources,Digital experience resources | GSA,76,28,12,16,10,8,2,Consolidate,"Well-aligned Technology hub page aggregating GSA digital experience shared services and tools for federal agencies, but thin on depth with only 197 words and mostly a link list with no substantive guidance.",https://www.gsa.gov/technology/government-it-initiatives/digital-experience,,,,,,666,697,2026-08-17T16:34:49.761Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/gsa-generates-39m-by-selling-surplus-federal-property-in-texas-delivers-value-03022026,"GSA Generates $3.9M by Selling Surplus Federal Property in Texas, Delivers Value to American Taxpayers | GSA",76,28,14,10,12,10,2,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. Unique, timely press release announcing a specific $3.9M federal property sale in Texas, directly aligned with GSA's Real Estate line of business and federal portfolio rightsizing mandate.",,,,,,,150,182,2026-08-17T16:35:31.255Z
https://www.gsa.gov/about-gsa/newsroom/congressional-testimony/statement-of-edward-c-forst-gsa-administrator-before-the-senate-committee-on-appropriations-subcommittee-on-financial-services-general-government-fsgg-05132026,Statement of Edward C. Forst GSA Administrator Before the Senate Committee on Appropriations Subcommittee on Financial Services & General Government (FSGG) | GSA,76,27,17,8,12,10,2,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. This is a unique, substantive congressional testimony from the GSA Administrator with specific funding data, building-level detail, and policy arguments directly tied to GSA's Real Estate line of business; it serves as an official public record of agency positions before Congress.",,,yes,Congressional testimony constitutes an official government record subject to federal records retention requirements; may also be relevant to appropriations oversight and federal building safety accountability.,,,354,484,2026-08-17T16:35:45.487Z
https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building/federal-building-us-courthouse-port-huron-mi,"Federal Building & U.S. Courthouse, Port Huron, MI | GSA",76,28,16,8,12,10,2,Keep,"This is a unique, well-documented historic building profile aligned with GSA's Real Estate/historic preservation line of business, with no duplicate cluster and substantive architectural and historical content.",,,,,,,185,194,2026-08-17T16:36:46.108Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/gsa-awards-construction-contract-for-cisa-hq-on-the-st-elizabeths-west-campus-08192024,GSA awards construction contract for CISA Headquarters on the St. Elizabeths West Campus | GSA,76,28,16,8,12,10,2,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. Unique, high-profile news release announcing a $524M federal construction contract at St. Elizabeths—directly aligned with GSA's Real Estate line of business and serves as a public accountability record.",,,,,,,214,247,2026-08-17T16:37:24.610Z
https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building/stewart-udall-dept-of-interior-bldg-washington-dc,"Stewart Lee Udall Department of the Interior Building, Washington, DC | GSA",76,28,16,8,12,10,2,Keep,"This is a well-researched, unique historic building profile directly aligned with GSA's historic preservation line of business under Real Estate, with substantive architectural and historical content not duplicated elsewhere.",,,,,,,235,292,2026-08-17T16:37:38.128Z
https://www.gsa.gov/real-estate/explore-historic-buildings/explore-by-timeline/the-progressive-era-18901913,Explore by timeline: The Progressive Era (1890-1913) | GSA,76,28,14,12,11,9,2,Keep,"Unique historic timeline content directly supporting GSA's historic preservation mission under Real Estate, with moderate traffic and multiple actionable links to individual building pages.",,,,,,,1064,1168,2026-08-17T16:38:30.192Z
https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building/eldon-b-mahon-us-courthouse-fort-worth-tx,"Eldon B. Mahon U.S. Courthouse, Fort Worth, TX | GSA",76,28,16,8,12,10,2,Keep,"This is a well-structured, substantive historic building profile that directly aligns with GSA's Real Estate/historic preservation line of business, is unique in the cluster, and serves a clear public information purpose.",,,,,,,216,305,2026-08-17T16:39:06.687Z
https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building/federal-building-and-us-courthouse-milwaukee-wi,"Federal Building and U.S. Courthouse, Milwaukee, WI | GSA",76,28,16,8,12,10,2,Keep,"This is a unique, well-documented historic federal building profile aligned with GSA's Real Estate/Historic Preservation line of business, with substantive architectural and historical content and a downloadable poster.",,,,,,,220,243,2026-08-17T16:39:24.012Z
https://www.gsa.gov/governmentwide-initiatives/federal-highperformance-buildings/highperformance-building-advisory-committee,High-performance building advisory committee | GSA,76,28,14,12,11,10,1,Keep,"Statutorily mandated by EISA Section 494 (42 U.S.C. 17123), unique content with current membership roster and charter download, directly aligned with GSA's Real Estate/Federal Buildings line of business.",,,yes,Establishment and management of the HBAC is explicitly required by 42 U.S.C. 17123 (EISA Section 494); Federal Register notices and committee charter are legally mandated disclosures under FACA.,,,67,83,2026-08-17T16:39:25.957Z
https://www.gsa.gov/technology/government-it-initiatives/federal-secure-cloud-advisory-committee/federal-secure-cloud-advisory-committee-membership-balance-plan,Federal Secure Cloud Advisory Committee membership balance plan | GSA,76,28,16,10,12,9,1,Keep,"This page documents the statutorily required membership balance plan for the FSCAC under the FedRAMP Authorization Act and FACA, making it a legally mandated governance document within GSA's Technology line of business.",,,yes,FSCAC is established under the FedRAMP Authorization Act (§3616) and operates under FACA (5 U.S.C. Ch. 10); membership balance plans are a statutory and regulatory requirement for federal advisory committees.,,,316,338,2026-08-17T16:42:59.365Z
https://www.gsa.gov/about-gsa/newsroom/news-releases?year=2025,News releases | GSA,76,25,14,12,12,9,4,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. This is the primary 2025 news release index for GSA's newsroom, has meaningful traffic, covers all lines of business, and serves the public information mandate.",,,,,,,6129,35858,2026-08-17T16:43:16.772Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/gsa-and-cohesity-partnership-delivers-discounts-for-cybersecurity-protections-01082026,GSA and Cohesity Partnership Delivers Discounts for Cybersecurity Protections | GSA,76,25,15,14,11,10,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. Unique, timely press release announcing a specific OneGov/MAS cybersecurity agreement with concrete discount figures and a clear contact/next-step for federal agencies.",,,,,,,127,137,2026-08-17T16:45:52.371Z
https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building/conrad-b-duberstein-us-courthouse-brooklyn,"Conrad B. Duberstein U.S. Bankruptcy Courthouse, Brooklyn, NY | GSA",76,27,16,10,12,10,1,Keep,"This is a unique, well-documented historic federal building profile aligned with GSA's historic preservation mission under Real Estate, with a poster download, architectural detail, and National Register listing—low traffic but content is substantive and part of a distinct building-by-building series.",,,,,,,151,160,2026-08-17T16:47:30.910Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/gsa-elastic-partner-to-deliver-it-cost-savings-06242025,GSA and Elastic Partner to Deliver Significant IT Cost Savings Across Federal Government | GSA,76,25,15,12,12,10,2,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. Timely, unique press release announcing a concrete OneGov/IT cost-savings agreement with specific discount figures, aligned to GSA's Technology and Acquisition lines of business, with a direct link to the ITVMO OneGov program for follow-on action.",,,,,,,128,169,2026-08-17T16:47:55.816Z
https://www.gsa.gov/real-estate/project-management-information-system/training-project-management-tool/security-for-uncleared-external-users,Security for uncleared external users | GSA,76,28,14,14,9,10,1,Keep,"Unique, operationally specific Kahua security guidance for GSA PMs managing uncleared external users in a real estate project management system, with no duplicate cluster and clear procedural steps.",,,yes,"References HSPD-12 security clearance requirements, background investigation status, and access control policies that may carry federal security compliance obligations.",,,153,164,2026-08-17T16:50:11.002Z
https://www.gsa.gov/buy-through-us/purchasing-programs/multiple-award-schedule/sample-language-for-furniture-requirements,Sample language for furniture requirements | GSA,76,28,13,15,10,9,1,Keep,"This page provides unique, copy-paste-ready boilerplate certification language specifically required for MAS furniture contract actions, making it a targeted acquisition resource with no apparent duplicate.",,,,,,,231,324,2026-08-17T16:52:03.516Z
https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building/old-post-office-and-courthouse-little-rock-ar,"Old Post Office and Courthouse, Little Rock, AR | GSA",76,28,17,8,12,10,1,Keep,"This is a unique, well-documented historic federal building profile aligned with GSA's Real Estate/Historic Preservation line of business, with substantive architectural and historical content not duplicated elsewhere.",,,,,,,130,140,2026-08-17T16:54:50.646Z
https://www.gsa.gov/policy-regulations/policy/acquisition-policy/acquisition-policy-library-and-resources/cd202511-attachment-a,Class Deviation CD-2025-11 Attachment A | GSA,76,28,17,8,11,10,2,Keep,"This is a formal GSAR regulatory text document (Class Deviation CD-2025-11 Attachment A) directly supporting GSA acquisition and real estate leasing policy, with unique line-in/line-out regulatory content that contracting officers and offerors must reference.",,,yes,Contains official GSAR regulatory text and a class deviation to federal acquisition regulations governing historic preservation preferences in leasing; likely legally mandated under the National Historic Preservation Act and FAR/GSAR rulemaking requirements.,,,179,181,2026-08-17T16:56:23.316Z
https://www.gsa.gov/about-gsa/newsroom/former-gsa-regional-news-archive/region-1-newsroom/press-releases/gsa-seeks-designbuild-firm-for-new-us-courthouse-in-hartford-conn-09222025,"GSA Seeks Design-Build Firm for New U.S. Courthouse in Hartford, Conn. | GSA",76,28,14,12,11,9,2,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. This is a dated press release with modest traffic that belongs in the main GSA Newsroom or Hartford Courthouse project page rather than a legacy regional archive, especially since it cross-references gsa.gov/hartfordcourthouse as the canonical project resource.",,,,,,,99,116,2026-08-17T16:56:33.751Z
https://www.gsa.gov/about-gsa/newsroom/former-gsa-regional-news-archive/region-1-newsroom/press-releases/gsa-to-auction-prime-puerto-rico-property-plaza-de-claudio-caguas-in-caguas-06112025,GSA to Auction Prime Puerto Rico Property - Plaza de Claudio Caguas in Caguas | GSA,76,25,14,15,11,9,2,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. This is a timely, unique press release announcing an active 2025 property auction with specific bid details, contact info, and a direct link to the auction page, making it actionable and aligned with GSA's Real Estate line of business.",,,,,,,140,150,2026-08-17T16:59:25.820Z
https://www.gsa.gov/buy-through-us/purchasing-programs/multiple-award-schedule/required-supplemental-documents-for-sin-562112,Required supplemental documents for medical and pharmaceutical waste disposal (SIN 562112) | GSA,76,28,14,12,11,10,1,Keep,"This is a specific, unique MAS/Schedules acquisition requirement page for SIN 562112 that directly supports offerors preparing technical proposals, with no duplicate cluster and clear regulatory compliance content.",,,,,,,172,185,2026-08-17T17:02:47.123Z
https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building/federal-building-and-us-courthouse-wheeling-wv,"Federal Building and U.S. Courthouse, Wheeling, WV | GSA",76,28,16,10,12,9,1,Keep,"This is a unique, well-documented historic federal building profile aligned with GSA's Real Estate/Historic Preservation line of business, with a downloadable poster and substantive architectural and historical content.",,,,,,,77,96,2026-08-17T17:03:56.558Z
https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building/federal-building-us-post-office-and-courthouse-missoula-mt,"Federal Building, U.S. Post Office and Courthouse, Missoula, MT | GSA",76,28,16,10,12,9,1,Keep,"This is a unique, well-documented historic federal building profile within GSA's Historic Buildings portfolio, directly aligned with the Real Estate/historic preservation line of business, with a downloadable poster and specific architectural and historical detail not duplicated elsewhere.",,,,,,,91,105,2026-08-17T17:06:28.122Z
https://www.gsa.gov/real-estate/ongoing-construction-projects/alcan-land-port-of-entry/alcan-lpoe-environmental-review,Alcan LPOE Environmental Review | GSA,76,28,12,14,11,10,1,Keep,"This page fulfills a NEPA statutory requirement for public access to the EIS and Record of Decision for the Alcan LPOE project, making it legally mandated and uniquely tied to an active construction project under Real Estate.",,,yes,NEPA compliance page hosting the Final Environmental Impact Statement and Record of Decision (October 2024) for a federal construction project; statutory public notice obligation under 42 U.S.C. § 4332.,yes,thin-content,170,166,2026-08-17T17:12:07.400Z
https://www.gsa.gov/real-estate/explore-historic-buildings/explore-by-timeline/the-modern-era-1945today,Explore by timeline: The modern era (1945-today) | GSA,76,28,15,10,12,9,2,Keep,"This is a unique, well-structured historical timeline of GSA's real estate and historic preservation milestones that directly supports the Real Estate/historic preservation line of business and has no duplicate cluster.",,,yes,"References the National Historic Preservation Act (Sections 106 and 110), which impose statutory compliance obligations on federal agencies, and links to legally mandated historic preservation program documentation.",,,1554,1690,2026-08-17T21:05:41.245Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/gsa-releases-updated-site-selection-plan-for-fbi-h-07142023,GSA releases updated site selection plan for FBI HQ campus | GSA,76,28,16,8,13,10,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. Unique, dated press release announcing a congressionally-directed FBI HQ site selection update—a high-profile Real Estate action with public accountability value that should remain in the newsroom archive.",,,,,,,45,47,2026-08-17T19:34:00.152Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/general-services-administration-awards-174-millio-07262024,General Services Administration awards $174 million design build contract for final phase of Calexico west land port of entry | GSA,76,28,16,8,13,10,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. Unique, dated press release announcing a specific $174M federal contract award for a major land port of entry project—serves as an official public record of GSA real estate/construction activity and is not duplicated elsewhere.",,,,,,,59,63,2026-08-17T19:40:56.506Z
https://www.gsa.gov/travel/plan-a-trip/per-diem-rates/per-diem-files,Per diem files | GSA,77,28,12,18,13,1,5,Keep,"High-traffic page (103K+ visits) providing downloadable per diem files and a rate lookup tool that federal employees and travel managers actively use, making it a core Federal employee/internal-facing resource despite the near-zero extracted body text due to JS rendering.",,,,,yes,js-rendered,103685,138298,2026-08-17T15:57:21.644Z
https://www.gsa.gov/sell-to-government/step-1-learn-about-government-contracting/how-to-access-contract-opportunities/help-with-mas-contracts-to-sell-to-government/roadmap-to-get-a-mas-contract/readiness-assessment-for-mas-offerors/look-up-trade-agreements-actdesignated-countries,Look up Trade Agreements Act-designated countries | GSA,77,25,14,12,12,10,4,Keep,"This is a unique, high-traffic reference tool directly supporting MAS contract compliance (TAA country lookup) within the Acquisition line of business, with no duplicate cluster and meaningful DAP traffic.",,,yes,"Page references FAR Subpart 25.4 and Trade Agreements Act compliance requirements, which are statutory/regulatory obligations governing federal acquisitions.",,,16945,30351,2026-08-17T15:58:29.535Z
https://www.gsa.gov/buy-through-us/purchasing-programs/requisition-programs/gsa-global-supply/national-stock-numbers/security-containers/types-of-security-containers,Types of security containers and vault doors | GSA,77,22,16,15,12,9,3,Keep,"This page provides unique, technically detailed reference content on GSA-approved security containers and vault doors with specific NSNs, federal specifications, and lock standards that directly supports the Acquisition/Global Supply purchasing program and has meaningful traffic.",,,,,,,6703,9904,2026-08-17T16:02:30.176Z
https://www.gsa.gov/blog/2025/12/30/gsas-real-estate-sales-generate-revenue-save-taxpayer-dollars-and-optimize-our-footprint,"GSA’s Real Estate Sales Generate Revenue, Save Taxpayer Dollars, and Optimize Our Footprint | GSA",77,28,16,8,12,9,4,Keep,"High-traffic, unique blog post with specific financial figures documenting GSA real estate disposals that directly aligns with the Real Estate line of business and serves public accountability purposes.",,,,,,,8069,10000,2026-08-17T16:03:18.304Z
https://www.gsa.gov/resources/native-american-affairs,Native American affairs | GSA,77,28,11,14,11,10,3,Keep,"This page serves a distinct, legally and policy-significant audience (tribal nations and federal agencies contracting with tribes) with unique acquisition and real estate guidance, a dedicated contact channel, and meaningful traffic; it should be retained and expanded with richer content.",,,yes,Tribal consultation obligations under Executive Order 13175 and related federal trust responsibilities may create a legal or policy mandate to maintain public-facing tribal affairs information.,,,10938,12559,2026-08-17T16:03:20.865Z
https://www.gsa.gov/travel/plan-a-trip/lodging/emergency-lodging-services,Emergency Lodging Services (ELS) | GSA,77,22,15,17,12,9,2,Keep,"This page describes a unique Best-in-Class BPA program with clear eligibility criteria, actionable intake forms, contact info, and moderate traffic, making it a valuable resource for federal and state emergency lodging procurement.",,,,,,,3771,4879,2026-08-17T16:03:41.994Z
https://www.gsa.gov/real-estate/use-it-act-and-occupancy-data/use-it-act-agency-submissions,USE IT Act Agency Submissions | GSA,77,28,14,12,10,10,3,Keep,"Statutorily mandated occupancy data disclosure under Section 2302 of the Thomas R. Carper Water Resources Development Act of 2024, with meaningful traffic and unique real-estate portfolio transparency value.",,,yes,"Page explicitly states data is published in compliance with Section 2302 of the Thomas R. Carper Water Resources Development Act of 2024, making this a legally mandated disclosure.",,,9039,13978,2026-08-17T16:04:55.304Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/gsa-finalizes-30m-san-antonio-property-sale-five-years-ahead-of-schedule-07062026,"GSA Finalizes $30M San Antonio Property Sale Five Years Ahead of Schedule, Making Way for New Spurs Arena | GSA",77,28,16,8,13,10,2,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. Unique, timely news release announcing a significant $30M federal property sale with measurable taxpayer impact, directly aligned with GSA's Real Estate line of business and portfolio rationalization mandate.",,,,,,,665,849,2026-08-17T16:05:27.154Z
https://www.gsa.gov/small-business/training-and-events,Training and events | GSA,77,28,13,15,11,8,2,Keep,"Well-aligned small business acquisition training hub with decent CTAs and moderate traffic, but thin word count and generic headings limit content quality.",,,,,,,4892,5456,2026-08-17T16:05:33.192Z
https://www.gsa.gov/tools-overview/personal-property-disposal-and-auctions-tools/personal-property-management-system,Personal property management system | GSA,77,25,13,15,11,10,3,Keep,"This is the primary landing page for PPMS, a core GSA tool for federal excess/surplus personal property disposal with unique content, downloadable access forms, and moderate traffic.",,,,,,,4616,5934,2026-08-17T16:06:09.239Z
https://www.gsa.gov/about-gsa/newsroom/former-gsa-regional-news-archive/region-1-newsroom/press-releases/iconic-lighthouse-up-for-auction-open-to-competitive-bidders-08132025,"Iconic Lighthouse up for Auction, Open to Competitive Bidders | GSA",77,25,14,15,11,10,2,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. Unique, time-stamped press release for an active property auction with specific bidding details, contact info, and a direct link to realestatesales.gov; aligns with GSA Real Estate/property sales line of business and has modest traffic.",,,,,,,381,465,2026-08-17T16:07:05.968Z
https://www.gsa.gov/buy-through-us/products-and-services/transportation-and-logistics-services/fleet-management/vehicle-leasing/telematics,GSA Fleet telematics | GSA,77,25,14,14,11,10,3,Keep,"Unique, FedRAMP-authorized telematics program page with specific technical data elements, clear benefits, and contact info supporting GSA Fleet leasing customers under the Acquisition/Real Estate lines of business.",,,,,,,3061,4173,2026-08-17T16:08:49.904Z
https://www.gsa.gov/sell-to-government/step-3-manage-your-contract/handle-contract-modifications,Handle contract modifications | GSA,77,28,14,13,11,9,2,Keep,"This page provides unique, actionable guidance on contract modification types (unilateral/bilateral) and Schedule renewals within the Acquisition line of business, with moderate traffic and a clear user task flow.",,,,,,,2636,3037,2026-08-17T16:08:52.773Z
https://www.gsa.gov/buy-through-us/products-and-services/professional-services/buy-services/oasis-plus/sellers-guide/submit-an-offer-to-oasis,Submit an offer to OASIS+ | GSA,77,28,13,15,9,9,3,Keep,"This page provides unique, actionable step-by-step guidance for vendors submitting proposals to OASIS+, a major GSA acquisition vehicle, with moderate traffic and clear next steps—but content quality is undermined by a broken meta description containing placeholder/debug text that must be fixed.",,,,,,,2131,3290,2026-08-17T16:09:57.067Z
https://www.gsa.gov/technology/it-contract-vehicles-and-purchasing-programs/telecommunications-and-network-services/enterprise-infrastructure-solutions/contract-basics,Enterprise Infrastructure Solutions Contract Basics | GSA,77,28,13,12,11,10,3,Consolidate,Thin 172-word overview page with no downloads despite meta description promising service guides; useful contract basics content but should be merged into the main EIS landing page for depth and usability.,https://www.gsa.gov/technology/it-contract-vehicles-and-purchasing-programs/telecommunications-and-network-services/enterprise-infrastructure-solutions,,,,,,1882,2536,2026-08-17T16:12:19.933Z
https://www.gsa.gov/buy-through-us/shared-services/support-services-for-commissions-and-boards/hr-links-user-guides/self-service/locating-your-information,Locating your information in HR Links and other HR systems | GSA,77,28,14,15,8,10,2,Keep,"This is a unique, functional HR self-service user guide for federal employees supporting HR Links and eOPF navigation with clear step-by-step instructions and modest traffic.",,,,,,,1139,1450,2026-08-17T16:15:36.647Z
https://www.gsa.gov/buy-through-us/purchasing-programs/shared-services/payroll-shared-services/psb-newsletters/2026-gsa-payroll-newsletter,2026 GSA Payroll Newsletter | GSA,77,22,16,17,11,9,2,Keep,"This is a unique, annually-issued official payroll guidance document with substantive tax/benefits detail, clear action steps, and contact information serving GSA and client agency employees; it should be retained as the canonical 2026 payroll reference.",,,,,,,1816,2074,2026-08-17T16:16:10.744Z
https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building/wilbur-j-cohen-federal-building-ssa-washington-dc,"Wilbur J. Cohen Federal Building (SSA), Washington, DC | GSA",77,28,16,10,12,9,2,Keep,"This is a unique, well-researched historic building profile with architectural detail, building facts, and a downloadable poster that fits squarely within GSA's Real Estate/Historic Preservation line of business.",,,,,,,658,806,2026-08-17T16:17:39.655Z
